#  E (eV)   dos(E)     Int dos(E) EFermi =    7.919 eV
  11.000  0.4857E+01  0.5824E+03
  11.100  0.6437E+01  0.5830E+03
  11.200  0.7301E+01  0.5837E+03
  11.300  0.7392E+01  0.5845E+03
  11.400  0.7365E+01  0.5852E+03
  11.500  0.7508E+01  0.5860E+03
  11.600  0.7436E+01  0.5867E+03
  11.700  0.8064E+01  0.5875E+03
  11.800  0.1063E+02  0.5886E+03
  11.900  0.1250E+02  0.5898E+03
  12.000  0.1174E+02  0.5910E+03
  12.100  0.1118E+02  0.5921E+03
  12.200  0.1192E+02  0.5933E+03
  12.300  0.1415E+02  0.5947E+03
  12.400  0.1845E+02  0.5966E+03
  12.500  0.2082E+02  0.5987E+03
  12.600  0.1958E+02  0.6006E+03
  12.700  0.1886E+02  0.6025E+03
  12.800  0.1908E+02  0.6044E+03
  12.900  0.2022E+02  0.6064E+03
  13.000  0.2369E+02  0.6088E+03
  13.100  0.2476E+02  0.6113E+03
  13.200  0.2208E+02  0.6135E+03
  13.300  0.2094E+02  0.6156E+03
  13.400  0.2304E+02  0.6179E+03
  13.500  0.2577E+02  0.6205E+03
  13.600  0.2717E+02  0.6232E+03
  13.700  0.2761E+02  0.6259E+03
  13.800  0.2766E+02  0.6287E+03
  13.900  0.2736E+02  0.6314E+03
  14.000  0.2826E+02  0.6343E+03
  14.100  0.2873E+02  0.6371E+03
  14.200  0.2950E+02  0.6401E+03
  14.300  0.2911E+02  0.6430E+03
  14.400  0.2643E+02  0.6456E+03
  14.500  0.2276E+02  0.6479E+03
  14.600  0.2050E+02  0.6500E+03
  14.700  0.1874E+02  0.6518E+03
  14.800  0.1759E+02  0.6536E+03
  14.900  0.1792E+02  0.6554E+03
  15.000  0.1877E+02  0.6573E+03
  15.100  0.1992E+02  0.6593E+03
  15.200  0.2250E+02  0.6615E+03
  15.300  0.2540E+02  0.6641E+03
  15.400  0.3110E+02  0.6672E+03
  15.500  0.4193E+02  0.6714E+03
  15.600  0.5381E+02  0.6767E+03
  15.700  0.5575E+02  0.6823E+03
  15.800  0.4731E+02  0.6870E+03
  15.900  0.3738E+02  0.6908E+03
  16.000  0.3135E+02  0.6939E+03
  16.100  0.2757E+02  0.6967E+03
  16.200  0.2392E+02  0.6991E+03
  16.300  0.2086E+02  0.7012E+03
  16.400  0.1716E+02  0.7029E+03
  16.500  0.1302E+02  0.7042E+03
  16.600  0.8955E+01  0.7051E+03
  16.700  0.4895E+01  0.7056E+03
  16.800  0.2495E+01  0.7058E+03
  16.900  0.1289E+01  0.7059E+03
  17.000  0.5052E+00  0.7060E+03
  17.100  0.1173E+00  0.7060E+03
  17.200  0.1326E-01  0.7060E+03
  17.300  0.6092E-03  0.7060E+03
  17.400  0.1025E-04  0.7060E+03
  17.500  0.6044E-07  0.7060E+03
  17.600  0.1226E-09  0.7060E+03
  17.700  0.8487E-13  0.7060E+03
  17.800  0.2000E-16  0.7060E+03
  17.900  0.1603E-20  0.7060E+03
  18.000  0.4362E-25  0.7060E+03
