#  E (eV)   dos(E)     Int dos(E) EFermi =    9.481 eV
  11.000  0.5385E+01  0.5726E+03
  11.100  0.6963E+01  0.5733E+03
  11.200  0.7300E+01  0.5740E+03
  11.300  0.7216E+01  0.5747E+03
  11.400  0.7684E+01  0.5755E+03
  11.500  0.7636E+01  0.5763E+03
  11.600  0.7829E+01  0.5770E+03
  11.700  0.9487E+01  0.5780E+03
  11.800  0.1131E+02  0.5791E+03
  11.900  0.1141E+02  0.5803E+03
  12.000  0.1103E+02  0.5814E+03
  12.100  0.1168E+02  0.5825E+03
  12.200  0.1388E+02  0.5839E+03
  12.300  0.1657E+02  0.5856E+03
  12.400  0.1774E+02  0.5874E+03
  12.500  0.1791E+02  0.5891E+03
  12.600  0.1930E+02  0.5911E+03
  12.700  0.2082E+02  0.5932E+03
  12.800  0.2057E+02  0.5952E+03
  12.900  0.2003E+02  0.5972E+03
  13.000  0.2141E+02  0.5994E+03
  13.100  0.2310E+02  0.6017E+03
  13.200  0.2301E+02  0.6040E+03
  13.300  0.2313E+02  0.6063E+03
  13.400  0.2423E+02  0.6087E+03
  13.500  0.2548E+02  0.6113E+03
  13.600  0.2691E+02  0.6139E+03
  13.700  0.2782E+02  0.6167E+03
  13.800  0.2794E+02  0.6195E+03
  13.900  0.2678E+02  0.6222E+03
  14.000  0.2531E+02  0.6247E+03
  14.100  0.2382E+02  0.6271E+03
  14.200  0.2359E+02  0.6295E+03
  14.300  0.2520E+02  0.6320E+03
  14.400  0.2621E+02  0.6346E+03
  14.500  0.2444E+02  0.6371E+03
  14.600  0.2128E+02  0.6392E+03
  14.700  0.1927E+02  0.6411E+03
  14.800  0.1957E+02  0.6431E+03
  14.900  0.2063E+02  0.6451E+03
  15.000  0.2149E+02  0.6473E+03
  15.100  0.2295E+02  0.6496E+03
  15.200  0.2415E+02  0.6520E+03
  15.300  0.2518E+02  0.6545E+03
  15.400  0.2828E+02  0.6573E+03
  15.500  0.3581E+02  0.6609E+03
  15.600  0.4388E+02  0.6653E+03
  15.700  0.4493E+02  0.6698E+03
  15.800  0.4030E+02  0.6738E+03
  15.900  0.3621E+02  0.6774E+03
  16.000  0.3323E+02  0.6808E+03
  16.100  0.3043E+02  0.6838E+03
  16.200  0.2887E+02  0.6867E+03
  16.300  0.2641E+02  0.6893E+03
  16.400  0.2218E+02  0.6916E+03
  16.500  0.1751E+02  0.6933E+03
  16.600  0.1243E+02  0.6946E+03
  16.700  0.7496E+01  0.6953E+03
  16.800  0.3939E+01  0.6957E+03
  16.900  0.1990E+01  0.6959E+03
  17.000  0.8442E+00  0.6960E+03
  17.100  0.1950E+00  0.6960E+03
  17.200  0.1879E-01  0.6960E+03
  17.300  0.6756E-03  0.6960E+03
  17.400  0.8614E-05  0.6960E+03
  17.500  0.3808E-07  0.6960E+03
  17.600  0.5776E-10  0.6960E+03
  17.700  0.2991E-13  0.6960E+03
  17.800  0.5278E-17  0.6960E+03
  17.900  0.3168E-21  0.6960E+03
  18.000  0.6466E-26  0.6960E+03
