#  E (eV)   dos(E)     Int dos(E) EFermi =    8.731 eV
  11.000  0.1070E+02  0.5894E+03
  11.100  0.1352E+02  0.5907E+03
  11.200  0.1425E+02  0.5922E+03
  11.300  0.1347E+02  0.5935E+03
  11.400  0.1234E+02  0.5948E+03
  11.500  0.1061E+02  0.5958E+03
  11.600  0.1265E+02  0.5971E+03
  11.700  0.1776E+02  0.5989E+03
  11.800  0.1976E+02  0.6008E+03
  11.900  0.1908E+02  0.6027E+03
  12.000  0.1928E+02  0.6047E+03
  12.100  0.1961E+02  0.6066E+03
  12.200  0.1918E+02  0.6085E+03
  12.300  0.2026E+02  0.6106E+03
  12.400  0.2272E+02  0.6128E+03
  12.500  0.2239E+02  0.6151E+03
  12.600  0.2094E+02  0.6172E+03
  12.700  0.1949E+02  0.6191E+03
  12.800  0.1864E+02  0.6210E+03
  12.900  0.1714E+02  0.6227E+03
  13.000  0.1725E+02  0.6244E+03
  13.100  0.1928E+02  0.6264E+03
  13.200  0.2124E+02  0.6285E+03
  13.300  0.2145E+02  0.6306E+03
  13.400  0.2090E+02  0.6327E+03
  13.500  0.1989E+02  0.6347E+03
  13.600  0.1893E+02  0.6366E+03
  13.700  0.2093E+02  0.6387E+03
  13.800  0.2259E+02  0.6409E+03
  13.900  0.2174E+02  0.6431E+03
  14.000  0.2001E+02  0.6451E+03
  14.100  0.2135E+02  0.6473E+03
  14.200  0.2285E+02  0.6495E+03
  14.300  0.2220E+02  0.6518E+03
  14.400  0.2091E+02  0.6539E+03
  14.500  0.2407E+02  0.6563E+03
  14.600  0.3165E+02  0.6594E+03
  14.700  0.3521E+02  0.6629E+03
  14.800  0.3947E+02  0.6669E+03
  14.900  0.5085E+02  0.6720E+03
  15.000  0.6391E+02  0.6784E+03
  15.100  0.6756E+02  0.6851E+03
  15.200  0.6056E+02  0.6912E+03
  15.300  0.4785E+02  0.6960E+03
  15.400  0.3417E+02  0.6994E+03
  15.500  0.2526E+02  0.7019E+03
  15.600  0.2128E+02  0.7040E+03
  15.700  0.1686E+02  0.7057E+03
  15.800  0.1126E+02  0.7068E+03
  15.900  0.7248E+01  0.7076E+03
  16.000  0.3377E+01  0.7079E+03
  16.100  0.7922E+00  0.7080E+03
  16.200  0.8128E-01  0.7080E+03
  16.300  0.3392E-02  0.7080E+03
  16.400  0.5383E-04  0.7080E+03
  16.500  0.3087E-06  0.7080E+03
  16.600  0.6207E-09  0.7080E+03
  16.700  0.4308E-12  0.7080E+03
  16.800  0.1025E-15  0.7080E+03
  16.900  0.8317E-20  0.7080E+03
  17.000  0.2300E-24  0.7080E+03
  17.100  0.2164E-29  0.7080E+03
  17.200  0.6925E-35  0.7080E+03
  17.300  0.7531E-41  0.7080E+03
  17.400  0.2783E-47  0.7080E+03
  17.500  0.3493E-54  0.7080E+03
  17.600  0.1489E-61  0.7080E+03
  17.700  0.2156E-69  0.7080E+03
  17.800  0.1060E-77  0.7080E+03
  17.900  0.4477E-83  0.7080E+03
  18.000  0.4476E-83  0.7080E+03
